review_id,asin,product_title,customer_id,marketplace,star_rating,review_headline,review_body,review_date,verified_purchase,vine_program,helpful_votes
R8M0KUPY321,B0UX1US6RV,PawPals Cat Scratching Post — Durable & Non-Toxic,CUST-00258,US,5,Best purchase this year,"Really impressed with the build quality of this cat scratching post. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2026-05-02,Y,N,8
RKJXSJRSQXF,B0UX1US6RV,PawPals Cat Scratching Post — Durable & Non-Toxic,CUST-00400,US,4,Great value for the price,Happy with this cat scratching post. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2026-02-11,Y,N,5
RJCQ3F8RA1S,B0UX1US6RV,PawPals Cat Scratching Post — Durable & Non-Toxic,CUST-00777,US,4,Happy with this purchase,The cat scratching post is quite good overall. It works as expected and the price is fair. Only small thing is the instructions could be clearer.,2026-06-05,Y,N,0
R7JD3LB4RFQ,B0UX1US6RV,PawPals Cat Scratching Post — Durable & Non-Toxic,CUST-00410,US,5,"Five stars, would buy again",I've been using the cat scratching post for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-04-28,N,N,3
RY1S99LCR3S,B0UX1US6RV,PawPals Cat Scratching Post — Durable & Non-Toxic,CUST-00857,US,2,Quality could be better,Disappointed in this cat scratching post. It arrived with minor damage and the quality is below what I expected for the price. Returning it.,2025-12-17,Y,N,0
RYUVCV53JS9,B0UX1US6RV,PawPals Cat Scratching Post — Durable & Non-Toxic,GUEST-83289,US,5,Best purchase this year,I've been using the cat scratching post for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-06-21,Y,N,0
R0MMKJ7UFQK,B0F635F86R,PawPals Dog Chew Toys — Durable & Easy to Clean,GUEST-59769,US,4,Solid quality,"Solid product from PawPals. It does what it's supposed to do. Not perfect, but for this price point it's a great buy.",2026-04-29,Y,N,1
RF7LDKNK553,B0F635F86R,PawPals Dog Chew Toys — Durable & Easy to Clean,CUST-01148,US,4,Happy with this purchase,"Solid product from PawPals. It does what it's supposed to do. Not perfect, but for this price point it's a great buy.",2026-02-26,N,N,12
RTDMA6XL6ZN,B0F635F86R,PawPals Dog Chew Toys — Durable & Easy to Clean,CUST-00444,US,5,Exactly as described,This is my second dog chew toys from PawPals and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-11-27,Y,N,1
RL02LKHL15V,B0F635F86R,PawPals Dog Chew Toys — Durable & Easy to Clean,CUST-00659,US,5,"Five stars, would buy again","Really impressed with the build quality of this dog chew toys. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2025-08-13,N,N,1
R2T8894DVEN,B0F635F86R,PawPals Dog Chew Toys — Durable & Easy to Clean,CUST-01460,US,5,Exactly as described,"Really impressed with the build quality of this dog chew toys. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2026-05-06,Y,N,0
R10M9Z32Q02,B0F635F86R,PawPals Dog Chew Toys — Durable & Easy to Clean,CUST-00620,US,5,Exactly as described,This is my second dog chew toys from PawPals and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-06-02,N,N,0
RNDRCXFZ5XW,B0F635F86R,PawPals Dog Chew Toys — Durable & Easy to Clean,CUST-01456,US,5,Exceeded my expectations,"Really impressed with the build quality of this dog chew toys. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2026-07-22,Y,N,3
R1E74L9ABR5,B0F635F86R,PawPals Dog Chew Toys — Durable & Easy to Clean,CUST-00648,US,3,Average product,"The dog chew toys is okay but I expected a bit more. It works, though the materials feel cheaper than the photos suggest. Probably fine for light use.",2025-04-09,Y,N,0
RV8YAXCEGBP,B0F635F86R,PawPals Dog Chew Toys — Durable & Easy to Clean,CUST-00110,US,5,"Five stars, would buy again","Really impressed with the build quality of this dog chew toys. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2025-11-11,Y,N,0
RJFP8YD539R,B0F635F86R,PawPals Dog Chew Toys — Durable & Easy to Clean,CUST-00677,US,5,Love it!,"Really impressed with the build quality of this dog chew toys. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2026-06-04,Y,N,0
RW6VXN9TTTE,B0F635F86R,PawPals Dog Chew Toys — Durable & Easy to Clean,GUEST-15523,US,5,Best purchase this year,"Really impressed with the build quality of this dog chew toys. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2025-04-10,N,N,12
RGRM16XKQVB,B0F635F86R,PawPals Dog Chew Toys — Durable & Easy to Clean,CUST-00118,US,5,Exactly as described,This is my second dog chew toys from PawPals and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-03-17,N,N,1
RDNVKEPSDWB,B0F635F86R,PawPals Dog Chew Toys — Durable & Easy to Clean,CUST-00471,US,4,Great value for the price,The dog chew toys is quite good overall. It works as expected and the price is fair. Only small thing is the instructions could be clearer.,2026-04-04,N,N,0
R2U84RSVS6M,B0F635F86R,PawPals Dog Chew Toys — Durable & Easy to Clean,CUST-01433,US,5,Exceeded my expectations,"Really impressed with the build quality of this dog chew toys. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2026-01-28,Y,N,0
RXS0W3V3GDK,B0F635F86R,PawPals Dog Chew Toys — Durable & Easy to Clean,CUST-01105,US,5,Love it!,"Really impressed with the build quality of this dog chew toys. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2026-05-27,Y,N,0
RJPUVSKDNMJ,B0F635F86R,PawPals Dog Chew Toys — Durable & Easy to Clean,CUST-01659,US,5,Exceeded my expectations,This is my second dog chew toys from PawPals and they never disappoint. The materials feel premium and it performs flawlessly so far.,2026-07-15,N,N,0
RQ2P11YURZT,B0F635F86R,PawPals Dog Chew Toys — Durable & Easy to Clean,CUST-01409,US,3,It's okay,"The dog chew toys is okay but I expected a bit more. It works, though the materials feel cheaper than the photos suggest. Probably fine for light use.",2026-02-13,N,N,1
RBS2YVFPE7Y,B0F635F86R,PawPals Dog Chew Toys — Durable & Easy to Clean,CUST-01651,US,5,Best purchase this year,I've been using the dog chew toys for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2026-03-08,N,N,0
R5XB9H7CZRB,B0F635F86R,PawPals Dog Chew Toys — Durable & Easy to Clean,GUEST-16841,US,5,"Five stars, would buy again","Really impressed with the build quality of this dog chew toys. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2026-05-04,Y,N,2
RU6C6N9LHL9,B0F635F86R,PawPals Dog Chew Toys — Durable & Easy to Clean,CUST-00571,US,5,"Five stars, would buy again",This is my second dog chew toys from PawPals and they never disappoint. The materials feel premium and it performs flawlessly so far.,2026-03-03,Y,N,0
R5M4VQ5JT6T,B03ZGX0DF9,PawPals Catnip Toys — Easy to Clean & Non-Toxic,GUEST-39550,US,5,Love it!,This is my second catnip toys from PawPals and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-07-25,N,N,12
RFTK2GH58XX,B03ZGX0DF9,PawPals Catnip Toys — Easy to Clean & Non-Toxic,CUST-00281,US,5,Best purchase this year,I've been using the catnip toys for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2026-05-20,Y,N,0
RBT851B1ASK,B03ZGX0DF9,PawPals Catnip Toys — Easy to Clean & Non-Toxic,GUEST-46172,US,5,Love it!,This is my second catnip toys from PawPals and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-10-25,Y,N,5
RCDQ654GZ1N,B03ZGX0DF9,PawPals Catnip Toys — Easy to Clean & Non-Toxic,CUST-01693,US,5,Exactly as described,This is my second catnip toys from PawPals and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-06-14,N,N,20
RH93YR18S42,B03ZGX0DF9,PawPals Catnip Toys — Easy to Clean & Non-Toxic,CUST-00011,US,3,Average product,"Mixed feelings about this catnip toys. It works fine so far, but I'm not confident it will last long. Time will tell.",2026-07-30,Y,N,2
RYDYVSMF5SC,B03ZGX0DF9,PawPals Catnip Toys — Easy to Clean & Non-Toxic,CUST-01611,US,5,"Five stars, would buy again","Really impressed with the build quality of this catnip toys. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2025-08-05,Y,N,0
REN7ZEEUP2Z,B03ZGX0DF9,PawPals Catnip Toys — Easy to Clean & Non-Toxic,CUST-01639,US,4,Solid quality,Happy with this catnip toys. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2025-11-11,Y,N,0
RHKEDHPDZ0L,B0TURPLSHH,PawPals Automatic Pet Feeder — Easy to Clean & Vet Recommended,CUST-00621,US,3,It's okay,Average automatic pet feeder. It does the job but there's nothing special about it. If you're on a budget it's acceptable.,2025-01-07,Y,N,0
RA7SB7ZJEP8,B0TURPLSHH,PawPals Automatic Pet Feeder — Easy to Clean & Vet Recommended,CUST-01328,US,2,Quality could be better,This automatic pet feeder stopped working properly after two weeks. Customer service was slow to respond. Not a great experience.,2025-01-30,Y,N,0
RVDBP29Q6SB,B0TURPLSHH,PawPals Automatic Pet Feeder — Easy to Clean & Vet Recommended,CUST-01617,US,5,Exceeded my expectations,"Really impressed with the build quality of this automatic pet feeder. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2026-07-20,N,N,0
RGL2B4BRKA5,B0TURPLSHH,PawPals Automatic Pet Feeder — Easy to Clean & Vet Recommended,CUST-00272,US,1,Do not buy,Arrived damaged and non-functional. The automatic pet feeder feels like cheap plastic. Very disappointed with this purchase.,2025-08-27,Y,N,0
RJG8847MT3Q,B0TURPLSHH,PawPals Automatic Pet Feeder — Easy to Clean & Vet Recommended,CUST-00839,US,1,Do not buy,,2025-02-22,Y,N,5
R9Q9XVVVTQ5,B0TURPLSHH,PawPals Automatic Pet Feeder — Easy to Clean & Vet Recommended,CUST-00089,US,2,Quality could be better,Disappointed in this automatic pet feeder. It arrived with minor damage and the quality is below what I expected for the price. Returning it.,2025-08-23,N,N,0
RAJMF5WWW8T,B0TURPLSHH,PawPals Automatic Pet Feeder — Easy to Clean & Vet Recommended,CUST-01046,US,5,Exactly as described,I've been using the automatic pet feeder for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-12-12,Y,N,0
RJ7U5VZUG22,B0TURPLSHH,PawPals Automatic Pet Feeder — Easy to Clean & Vet Recommended,CUST-00064,US,1,Terrible product,This automatic pet feeder is a complete waste of money. It broke within days and the seller was unhelpful. Stay away from PawPals.,2026-05-10,Y,N,1
RCX05GD6LNL,B0TURPLSHH,PawPals Automatic Pet Feeder — Easy to Clean & Vet Recommended,CUST-01626,US,5,Exactly as described,I've been using the automatic pet feeder for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2026-04-18,N,N,0
RL9Y9WD4QYS,B0TURPLSHH,PawPals Automatic Pet Feeder — Easy to Clean & Vet Recommended,CUST-00584,US,4,Solid quality,Happy with this automatic pet feeder. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2026-03-20,Y,N,5
R4H82NKHXQL,B0TURPLSHH,PawPals Automatic Pet Feeder — Easy to Clean & Vet Recommended,CUST-00923,US,5,Exactly as described,I've been using the automatic pet feeder for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-11-23,Y,N,1
RZ8H6CA5PVX,B0TURPLSHH,PawPals Automatic Pet Feeder — Easy to Clean & Vet Recommended,CUST-01467,US,4,Very good product,Happy with this automatic pet feeder. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2025-04-09,Y,N,12
R94PNB4SA05,B0TURPLSHH,PawPals Automatic Pet Feeder — Easy to Clean & Vet Recommended,CUST-00977,US,4,Great value for the price,Happy with this automatic pet feeder. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2025-02-11,Y,N,0
R5RNQPVCKUM,B0HTFHF1FT,LittleNest Silicone Bibs — Hypoallergenic & Safety Certified,CUST-01517,US,2,Quality could be better,Disappointed in this silicone bibs. It arrived with minor damage and the quality is below what I expected for the price. Returning it.,2026-03-18,N,N,2
R736DUP8AVB,B0HTFHF1FT,LittleNest Silicone Bibs — Hypoallergenic & Safety Certified,GUEST-33963,US,4,Happy with this purchase,Happy with this silicone bibs. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2026-05-02,Y,N,5
RT8QNTL1C04,B0HTFHF1FT,LittleNest Silicone Bibs — Hypoallergenic & Safety Certified,CUST-00264,US,5,Best purchase this year,This is my second silicone bibs from LittleNest and they never disappoint. The materials feel premium and it performs flawlessly so far.,2026-03-10,Y,N,1
RBQY9XFH2A3,B02X1DSSZM,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,CUST-01555,US,2,Broke quickly,Not thrilled with this diaper bag. It feels flimsy and the performance is inconsistent. I probably wouldn't buy from LittleNest again.,2025-05-25,Y,N,0
RYQ56Z1ZXK1,B02X1DSSZM,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,CUST-01194,US,3,It's okay,Average diaper bag. It does the job but there's nothing special about it. If you're on a budget it's acceptable.,2026-07-03,Y,N,0
R4GXUFR0Q8Y,B02X1DSSZM,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,CUST-01584,US,5,Exactly as described,,2026-07-27,Y,N,0
RGW7U9FYL6L,B02X1DSSZM,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,CUST-00785,US,4,Happy with this purchase,Happy with this diaper bag. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2026-05-03,Y,N,3
R46XU00NUWY,B02X1DSSZM,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,CUST-00856,US,5,Exactly as described,I've been using the diaper bag for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2026-01-31,Y,N,2
RKDT6AG4HYW,B02X1DSSZM,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,CUST-00610,US,5,"Five stars, would buy again",,2026-01-07,Y,N,0
RJ3V93A475J,B02X1DSSZM,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,GUEST-37126,US,5,Exceeded my expectations,This is my second diaper bag from LittleNest and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-12-18,Y,N,1
R8S6TK0MKYX,B02X1DSSZM,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,CUST-00328,US,1,Terrible product,This diaper bag is a complete waste of money. It broke within days and the seller was unhelpful. Stay away from LittleNest.,2025-11-11,Y,N,2
RX6GYVXUC6P,B02X1DSSZM,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,CUST-01709,US,1,Waste of money,This diaper bag is a complete waste of money. It broke within days and the seller was unhelpful. Stay away from LittleNest.,2026-04-27,Y,N,0
R3WTJS76ZW1,B02X1DSSZM,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,CUST-00731,US,4,Great value for the price,The diaper bag is quite good overall. It works as expected and the price is fair. Only small thing is the instructions could be clearer.,2025-11-04,Y,N,0
RT9QNFT99BK,B02X1DSSZM,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,CUST-01060,US,5,"Five stars, would buy again","Really impressed with the build quality of this diaper bag. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2026-06-02,N,N,1
RXHMXRSWGT4,B02X1DSSZM,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,CUST-00109,US,5,Exactly as described,This is my second diaper bag from LittleNest and they never disappoint. The materials feel premium and it performs flawlessly so far.,2026-04-11,Y,N,0
RLNYQ664W0T,B02X1DSSZM,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,CUST-01110,US,1,Arrived damaged,Arrived damaged and non-functional. The diaper bag feels like cheap plastic. Very disappointed with this purchase.,2025-05-26,Y,N,0
R2K39FY7ML2,B02X1DSSZM,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,CUST-00766,US,4,Great value for the price,"Solid product from LittleNest. It does what it's supposed to do. Not perfect, but for this price point it's a great buy.",2026-05-27,Y,N,5
RWNNUT2960V,B02X1DSSZM,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,CUST-01004,US,5,Exactly as described,I've been using the diaper bag for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2026-03-18,N,N,0
RYGA16NE37R,B02X1DSSZM,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,CUST-01453,US,5,Exactly as described,I've been using the diaper bag for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2026-02-13,N,N,0
RH1DR21998L,B02X1DSSZM,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,CUST-01537,US,4,Solid quality,The diaper bag is quite good overall. It works as expected and the price is fair. Only small thing is the instructions could be clearer.,2025-02-24,Y,N,0
RB4CW7CK6Q2,B02X1DSSZM,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,CUST-00505,US,4,Happy with this purchase,Happy with this diaper bag. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2025-05-28,N,N,12
RF23BMHVF5N,B02X1DSSZM,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,CUST-00954,US,4,Great value for the price,Happy with this diaper bag. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2025-10-24,Y,N,3
RR2TPV5RJU1,B02X1DSSZM,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,CUST-00982,US,2,Not what I expected,This diaper bag stopped working properly after two weeks. Customer service was slow to respond. Not a great experience.,2025-04-19,Y,N,2
RT3YST6VXBA,B02X1DSSZM,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,CUST-01114,US,5,Best purchase this year,I've been using the diaper bag for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-05-29,N,N,2
R8DCS8DZ5EA,B02X1DSSZM,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,CUST-00209,US,2,Broke quickly,This diaper bag stopped working properly after two weeks. Customer service was slow to respond. Not a great experience.,2026-04-03,Y,N,0
R0E0CNYHTUL,B02X1DSSZM,LittleNest Diaper Bag — Hypoallergenic & Easy to Clean,CUST-01011,US,3,Mixed feelings,"Mixed feelings about this diaper bag. It works fine so far, but I'm not confident it will last long. Time will tell.",2025-12-31,Y,N,0
RZZAQLPM0VR,B04ZD4ZURZ,LittleNest Baby Monitor — Safety Certified & Hypoallergenic,CUST-00793,US,5,Exceeded my expectations,"Really impressed with the build quality of this baby monitor. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2025-11-01,Y,N,1
R5SBZFHUJ7U,B04ZD4ZURZ,LittleNest Baby Monitor — Safety Certified & Hypoallergenic,GUEST-71335,US,3,Average product,"Mixed feelings about this baby monitor. It works fine so far, but I'm not confident it will last long. Time will tell.",2026-02-26,N,N,1
RTU8QJFPUDP,B04ZD4ZURZ,LittleNest Baby Monitor — Safety Certified & Hypoallergenic,CUST-00409,US,4,Solid quality,"Solid product from LittleNest. It does what it's supposed to do. Not perfect, but for this price point it's a great buy.",2026-05-24,Y,N,0
RRC4E5UN7KG,B04ZD4ZURZ,LittleNest Baby Monitor — Safety Certified & Hypoallergenic,CUST-00335,US,5,Exactly as described,"Really impressed with the build quality of this baby monitor. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2025-04-05,N,N,1
RZH9ZMZ3MT9,B04ZD4ZURZ,LittleNest Baby Monitor — Safety Certified & Hypoallergenic,CUST-01456,US,5,Exceeded my expectations,,2025-06-19,Y,N,2
RX4DE7MYR38,B04ZD4ZURZ,LittleNest Baby Monitor — Safety Certified & Hypoallergenic,CUST-01059,US,5,Exceeded my expectations,I've been using the baby monitor for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2026-06-24,N,N,2
R7DJTW80W8S,B04ZD4ZURZ,LittleNest Baby Monitor — Safety Certified & Hypoallergenic,CUST-00964,US,4,Happy with this purchase,Happy with this baby monitor. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2025-03-22,Y,N,0
RGSLXZH17E0,B04ZD4ZURZ,LittleNest Baby Monitor — Safety Certified & Hypoallergenic,CUST-01603,US,5,Best purchase this year,I've been using the baby monitor for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2026-06-04,Y,N,3
R7Z7RGMQCG7,B04ZD4ZURZ,LittleNest Baby Monitor — Safety Certified & Hypoallergenic,CUST-00033,US,5,Love it!,This is my second baby monitor from LittleNest and they never disappoint. The materials feel premium and it performs flawlessly so far.,2026-03-28,Y,N,1
RH982RE5TDY,B04ZD4ZURZ,LittleNest Baby Monitor — Safety Certified & Hypoallergenic,GUEST-59041,US,5,Best purchase this year,I've been using the baby monitor for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-06-20,Y,N,0
RVZSENE0G6P,B04ZD4ZURZ,LittleNest Baby Monitor — Safety Certified & Hypoallergenic,CUST-00544,US,4,"Good, with minor nitpicks","Solid product from LittleNest. It does what it's supposed to do. Not perfect, but for this price point it's a great buy.",2026-06-09,Y,N,0
R6E99744BHJ,B04ZD4ZURZ,LittleNest Baby Monitor — Safety Certified & Hypoallergenic,CUST-00463,US,2,Not what I expected,Disappointed in this baby monitor. It arrived with minor damage and the quality is below what I expected for the price. Returning it.,2026-06-13,N,N,3
R4MS98YQNG7,B04ZD4ZURZ,LittleNest Baby Monitor — Safety Certified & Hypoallergenic,CUST-01243,US,3,Decent but not amazing,Average baby monitor. It does the job but there's nothing special about it. If you're on a budget it's acceptable.,2025-04-19,Y,N,1
RJH3QSEGSPV,B04ZD4ZURZ,LittleNest Baby Monitor — Safety Certified & Hypoallergenic,CUST-00920,US,4,Great value for the price,"Solid product from LittleNest. It does what it's supposed to do. Not perfect, but for this price point it's a great buy.",2025-08-22,Y,N,0
RFJWJ4YQDV6,B01NLXW82L,LittleNest Bassinet — Safety Certified & BPA-Free,CUST-00638,US,5,Love it!,This is my second bassinet from LittleNest and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-10-03,Y,N,3
RL8WVRDM6MJ,B01NLXW82L,LittleNest Bassinet — Safety Certified & BPA-Free,CUST-01310,US,1,Waste of money,This bassinet is a complete waste of money. It broke within days and the seller was unhelpful. Stay away from LittleNest.,2025-06-23,Y,N,1
RECEKEHDAY4,B01NLXW82L,LittleNest Bassinet — Safety Certified & BPA-Free,CUST-00749,US,2,Quality could be better,This bassinet stopped working properly after two weeks. Customer service was slow to respond. Not a great experience.,2026-06-13,Y,N,12
RYF99Q9UVJ2,B01NLXW82L,LittleNest Bassinet — Safety Certified & BPA-Free,CUST-00177,US,5,"Five stars, would buy again",I've been using the bassinet for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-02-25,Y,N,0
RY6A82RS4H3,B01NLXW82L,LittleNest Bassinet — Safety Certified & BPA-Free,CUST-00599,US,5,"Five stars, would buy again","Really impressed with the build quality of this bassinet. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2026-03-09,N,N,1
R4KJEPYD6CC,B01NLXW82L,LittleNest Bassinet — Safety Certified & BPA-Free,CUST-01421,US,5,Exceeded my expectations,"Really impressed with the build quality of this bassinet. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2026-04-29,Y,N,0
RQ77PAEMA92,B01NLXW82L,LittleNest Bassinet — Safety Certified & BPA-Free,CUST-00170,US,4,Great value for the price,The bassinet is quite good overall. It works as expected and the price is fair. Only small thing is the instructions could be clearer.,2025-02-26,Y,N,0
RMG67EVT2ME,B01NLXW82L,LittleNest Bassinet — Safety Certified & BPA-Free,CUST-01446,US,2,Not what I expected,Disappointed in this bassinet. It arrived with minor damage and the quality is below what I expected for the price. Returning it.,2026-07-03,Y,N,0
R99VQW00FH3,B01NLXW82L,LittleNest Bassinet — Safety Certified & BPA-Free,CUST-00653,US,2,Would not recommend,This bassinet stopped working properly after two weeks. Customer service was slow to respond. Not a great experience.,2026-07-05,Y,N,2
RKPTNEL2XBQ,B01NLXW82L,LittleNest Bassinet — Safety Certified & BPA-Free,CUST-00117,US,4,Great value for the price,The bassinet is quite good overall. It works as expected and the price is fair. Only small thing is the instructions could be clearer.,2026-06-27,Y,N,0
RDLVW5B4M8M,B04Z7XKKST,LittleNest Swaddle Blankets — BPA-Free & Safety Certified,CUST-00095,US,5,Exactly as described,This is my second swaddle blankets from LittleNest and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-08-16,Y,N,0
RD77Q29QEW1,B04Z7XKKST,LittleNest Swaddle Blankets — BPA-Free & Safety Certified,CUST-00991,US,5,Best purchase this year,"Really impressed with the build quality of this swaddle blankets. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2025-02-13,Y,N,0
RR2FEYZMTAS,B04Z7XKKST,LittleNest Swaddle Blankets — BPA-Free & Safety Certified,CUST-01660,US,5,Love it!,I've been using the swaddle blankets for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2026-03-09,Y,N,3
R7X7D1C2HR6,B04Z7XKKST,LittleNest Swaddle Blankets — BPA-Free & Safety Certified,GUEST-97136,US,5,"Five stars, would buy again","Really impressed with the build quality of this swaddle blankets. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2025-05-23,N,N,3
R8T0MTJLKY4,B04Z7XKKST,LittleNest Swaddle Blankets — BPA-Free & Safety Certified,CUST-00098,US,4,Very good product,The swaddle blankets is quite good overall. It works as expected and the price is fair. Only small thing is the instructions could be clearer.,2025-04-13,Y,N,0
RTJM03CU2SA,B04Z7XKKST,LittleNest Swaddle Blankets — BPA-Free & Safety Certified,CUST-01081,US,4,Solid quality,"Solid product from LittleNest. It does what it's supposed to do. Not perfect, but for this price point it's a great buy.",2026-07-09,Y,N,3
RK30HDC1SC4,B04Z7XKKST,LittleNest Swaddle Blankets — BPA-Free & Safety Certified,CUST-01693,US,5,Exactly as described,I've been using the swaddle blankets for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2026-01-16,Y,N,0
R0WAZD4XRQH,B04Z7XKKST,LittleNest Swaddle Blankets — BPA-Free & Safety Certified,CUST-01666,US,5,"Five stars, would buy again",This is my second swaddle blankets from LittleNest and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-09-11,N,N,35
RQ9799FDEAQ,B04Z7XKKST,LittleNest Swaddle Blankets — BPA-Free & Safety Certified,CUST-01335,US,4,Great value for the price,"Solid product from LittleNest. It does what it's supposed to do. Not perfect, but for this price point it's a great buy.",2026-03-23,Y,N,0
RT7TNZQEPJM,B04Z7XKKST,LittleNest Swaddle Blankets — BPA-Free & Safety Certified,CUST-00762,US,4,Happy with this purchase,"Solid product from LittleNest. It does what it's supposed to do. Not perfect, but for this price point it's a great buy.",2026-04-03,Y,N,1
RCS5QLW79HZ,B04Z7XKKST,LittleNest Swaddle Blankets — BPA-Free & Safety Certified,CUST-01075,US,5,Best purchase this year,I've been using the swaddle blankets for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-08-24,Y,N,0
RSXUYBNYNB4,B04Z7XKKST,LittleNest Swaddle Blankets — BPA-Free & Safety Certified,CUST-01691,US,4,"Good, with minor nitpicks","Solid product from LittleNest. It does what it's supposed to do. Not perfect, but for this price point it's a great buy.",2025-04-09,Y,N,3
R0HUK29YCR7,B04Z7XKKST,LittleNest Swaddle Blankets — BPA-Free & Safety Certified,CUST-00859,US,5,"Five stars, would buy again",I've been using the swaddle blankets for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-02-06,Y,N,0
