order_id,order_date,order_time,order_status,fulfillment_channel,sales_channel,ship_service_level,customer_id,ship_state,ship_city,ship_postal,ship_country,currency,shipping_fee,promotion_discount,order_total
114-2149738-8115297,2026-03-17,09:14:28,Shipped,FBA,Amazon.com,Two-Day,CUST-00574,ND,Springfield,98027,US,USD,0.0,0.0,34.22
114-7696322-7714998,2026-03-17,01:39:56,Shipped,FBM,Amazon.com,Standard,CUST-01610,RI,Springfield,72456,US,USD,7.7,0.0,68.5
114-8556865-8739560,2026-03-17,00:47:37,Unshipped,FBA,Amazon.com,Expedited,CUST-00696,TX,San Antonio,90012,US,USD,0.0,0.0,75.67
114-6554130-7494787,2026-03-18,19:59:23,Shipped,FBA,Amazon.com,Expedited,CUST-00616,CA,San Diego,94883,US,USD,0.0,0.0,321.7
114-8155135-9656587,2026-03-18,20:14:05,Shipped,FBA,Amazon.com,Standard,CUST-01643,OH,Columbus,49620,US,USD,0.0,0.0,127.28
114-8431314-3920382,2026-03-18,14:48:29,Shipped,FBA,Amazon.com,Two-Day,CUST-00640,CA,Fresno,30788,US,USD,0.0,1.4,18.46
114-8911221-8737917,2026-03-18,04:52:20,Shipped,FBA,Amazon.com,Two-Day,CUST-01713,ME,Georgetown,45338,US,USD,0.0,3.08,21.01
114-8950185-9012444,2026-03-18,06:28:17,Shipped,FBA,Amazon.com,Two-Day,CUST-00601,NC,Charlotte,71636,US,USD,0.0,0.0,55.67
114-9472303-2614945,2026-03-18,17:19:10,Shipped,FBA,Amazon.com,Standard,CUST-00109,AL,Fairview,70853,US,USD,0.0,0.0,202.24
114-9558808-8952121,2026-03-18,00:22:47,Shipped,FBA,Amazon.com,Expedited,CUST-00162,MD,Springfield,86756,US,USD,0.0,0.0,144.43
114-3786557-1100213,2026-03-19,13:51:11,Unshipped,FBA,Amazon.com,Two-Day,CUST-01222,PA,Allentown,73353,US,USD,0.0,0.0,116.03
114-4465248-6888172,2026-03-19,18:30:41,Shipped,FBA,Amazon.com,Standard,CUST-01328,NY,Buffalo,48401,US,USD,0.0,0.0,96.46
114-4898050-9681779,2026-03-19,10:32:31,Shipped,FBM,Amazon.com,Standard,CUST-00290,IL,Springfield,89745,US,USD,7.71,0.0,21.33
114-7926488-8705972,2026-03-19,01:31:14,Pending,FBA,Amazon.com,Standard,CUST-00710,NC,Durham,63330,US,USD,0.0,0.0,27.24
114-8009424-1192997,2026-03-19,00:38:42,Shipped,FBA,Amazon.com,Two-Day,CUST-01762,ME,Georgetown,95996,US,USD,0.0,0.0,63.64
114-8362374-3654684,2026-03-19,00:07:07,Shipped,FBM,Amazon.com,Scheduled,CUST-00857,OR,Centerville,58145,US,USD,6.47,0.0,86.58
114-3024725-1183693,2026-03-20,19:16:21,Unshipped,FBM,Amazon.com,Standard,CUST-00236,NJ,Paterson,49326,US,USD,6.36,0.0,29.44
114-6139691-9523590,2026-03-20,07:00:29,Shipped,FBA,Amazon.com,Two-Day,CUST-01548,MS,Springfield,90290,US,USD,0.0,0.0,174.16
114-1780330-5660093,2026-03-21,07:33:51,Shipped,FBA,Amazon.com,Standard,CUST-00457,ME,Georgetown,25212,US,USD,0.0,0.0,22.81
114-3730673-1463098,2026-03-21,21:46:18,Shipped,FBA,Amazon.com,Two-Day,CUST-00308,MO,Centerville,91681,US,USD,0.0,0.0,21.36
114-3965448-7838570,2026-03-21,06:45:57,Shipped,FBA,Amazon.com,Expedited,CUST-01180,WY,Centerville,56447,US,USD,0.0,0.0,20.72
114-4252017-3782807,2026-03-21,00:12:14,Shipped,FBA,Amazon.com,Two-Day,CUST-01140,NY,Buffalo,47040,US,USD,0.0,0.0,168.5
114-4966235-8559538,2026-03-21,07:55:20,Shipped,FBA,Amazon.com,Two-Day,CUST-00648,GA,Augusta,76194,US,USD,0.0,0.0,29.76
114-5225804-5563573,2026-03-21,10:45:42,Shipped,FBA,Amazon.com,Standard,CUST-01670,CT,Fairview,84473,US,USD,0.0,0.0,89.73
114-5278214-4651835,2026-03-21,01:47:51,Shipped,FBA,Amazon.com,Standard,CUST-01160,NY,Buffalo,92619,US,USD,0.0,0.0,54.16
114-8566213-1360308,2026-03-21,00:15:17,Shipped,FBM,Amazon.com,Standard,CUST-01431,NY,,78713,US,USD,5.02,4.93,102.17
114-1127128-4721805,2026-03-22,18:58:49,Shipped,FBA,Amazon.com,Standard,CUST-01721,OK,Centerville,24973,US,USD,0.0,0.0,89.73
114-5508658-6648091,2026-03-22,03:37:47,Shipped,FBM,Amazon.com,Standard,CUST-01161,MS,Springfield,34150,US,USD,6.98,0.0,61.14
114-2633520-3336991,2026-03-23,17:09:14,Canceled,FBA,Amazon.com,Two-Day,CUST-00644,NC,Charlotte,90028,US,USD,0.0,0.0,75.67
114-3881328-2928025,2026-03-23,08:37:02,Shipped,FBA,Amazon.com,Standard,CUST-00933,FL,Orlando,68465,US,USD,0.0,18.06,144.06
114-4590071-3892246,2026-03-23,06:03:30,Shipped,FBA,Amazon.com,Two-Day,CUST-01232,FL,Jacksonville,74904,US,USD,0.0,0.0,51.35
114-5119761-5879589,2026-03-23,22:49:25,Shipped,FBA,Amazon.com,Two-Day,CUST-00496,CO,Riverside,12955,US,USD,0.0,0.0,73.81
114-6504670-2734882,2026-03-23,11:02:03,Shipped,FBA,Amazon.com,Two-Day,CUST-00026,VA,Richmond,13840,US,USD,0.0,2.51,53.81
114-9336813-6264210,2026-03-23,16:42:50,Pending,FBA,Amazon.com,Standard,CUST-01619,IL,Springfield,48331,US,USD,0.0,0.0,48.18
114-2720320-2812359,2026-03-24,00:59:19,Shipped,FBA,Amazon.com,Standard,CUST-00194,CO,Centerville,88753,US,USD,0.0,1.43,10.8
114-3202986-1550711,2026-03-24,01:53:41,Unshipped,FBA,Amazon.com,Expedited,CUST-00987,MI,Lansing,24302,US,USD,0.0,0.0,66.6
114-5312811-5088533,2026-03-24,09:55:55,Canceled,FBA,Amazon.com,Standard,CUST-01135,IA,Riverside,80016,US,USD,0.0,0.0,25.43
114-6609114-5352275,2026-03-24,14:02:08,Shipped,FBA,Amazon.com,Two-Day,CUST-00966,GA,Atlanta,71398,US,USD,0.0,0.73,121.42
114-2353874-1500857,2026-03-25,18:36:43,Shipped,FBA,Amazon.com,Two-Day,CUST-01576,TX,Fort Worth,44866,US,USD,0.0,0.0,61.91
114-5511660-1218618,2026-03-25,02:11:03,Shipped,FBA,Amazon.com,Two-Day,CUST-00002,MA,Worcester,77603,US,USD,0.0,0.0,30.93
114-7601069-2359994,2026-03-25,06:38:35,Shipped,FBA,Amazon.com,Two-Day,CUST-00703,NC,Greensboro,35101,US,USD,0.0,0.0,39.53
114-5420122-6386017,2026-03-26,13:25:22,Shipped,FBA,Amazon.com,Standard,CUST-01578,CA,San Jose,91350,US,USD,0.0,0.0,288.8
114-5426463-6616655,2026-03-26,07:17:54,Shipped,FBA,Amazon.com,Standard,CUST-01465,ID,Fairview,18573,US,USD,0.0,0.0,97.47
114-9482997-8447225,2026-03-26,23:44:59,Shipped,FBA,Amazon.com,Expedited,CUST-01712,AZ,Mesa,53444,US,USD,0.0,0.0,198.42
114-1620291-8451620,2026-03-27,08:39:01,Pending,FBA,Amazon.com,Two-Day,CUST-01787,TX,Houston,72518,US,USD,0.0,0.0,49.25
114-2786278-4252262,2026-03-27,07:20:30,Shipped,FBA,Amazon.com,Two-Day,CUST-01543,VA,Richmond,55382,US,USD,0.0,0.0,50.4
114-3719631-4785774,2026-03-27,05:04:22,Shipped,FBA,Amazon.com,Two-Day,CUST-01310,GA,Augusta,22733,US,USD,0.0,0.0,20.72
114-5083365-9125456,2026-03-27,05:22:24,Shipped,FBM,Amazon.com,Scheduled,CUST-01730,MI,Ann Arbor,40891,US,USD,7.35,3.15,187.41
114-6076400-1006857,2026-03-27,02:35:27,Shipped,FBA,Amazon.com,Two-Day,CUST-00093,FL,Jacksonville,21539,US,USD,0.0,0.0,13.62
114-6855180-9825690,2026-03-27,15:58:38,Shipped,FBA,Amazon.com,Two-Day,CUST-01431,NY,Rochester,78713,US,USD,0.0,3.04,96.28
114-8290500-4756325,2026-03-27,22:16:41,Shipped,FBA,Amazon.com,Two-Day,CUST-01236,OH,Cincinnati,27739,US,USD,0.0,0.0,165.48
114-8598671-9383671,2026-03-27,04:49:29,Shipped,FBA,Amazon.com,Standard,CUST-00380,SC,Georgetown,43823,US,USD,0.0,0.0,28.36
114-9045906-4217853,2026-03-27,11:34:15,Shipped,FBM,Amazon.com,Standard,CUST-01050,CA,San Jose,90314,US,USD,6.92,0.0,99.85
114-9061412-6761193,2026-03-27,09:06:50,Shipped,FBA,Amazon.com,Standard,CUST-01232,FL,Jacksonville,74904,US,USD,0.0,0.0,63.02
114-1702907-2065738,2026-03-28,16:41:26,Shipped,FBA,Amazon.com,Expedited,CUST-01647,GA,Macon,18773,US,USD,0.0,0.0,10.68
114-2185112-9342623,2026-03-28,06:52:49,Shipped,FBA,Amazon.com,Standard,CUST-01178,FL,Miami,64870,US,USD,0.0,0.0,26.88
114-4033433-5005493,2026-03-28,16:55:18,Canceled,FBA,Amazon.com,Two-Day,CUST-01163,WY,Springfield,88719,US,USD,0.0,0.0,13.44
114-5728628-6079237,2026-03-28,18:51:07,Shipped,FBA,Amazon.com,Two-Day,CUST-00662,MT,Centerville,54430,US,USD,0.0,8.84,186.52
114-6257695-7817963,2026-03-28,05:47:55,Shipped,FBM,Amazon.com,Standard,CUST-00779,LA,Fairview,30119,US,USD,5.62,0.0,164.47
114-7052813-7251399,2026-03-28,18:02:45,Shipped,FBA,Amazon.com,Two-Day,CUST-01585,CO,Springfield,26241,US,USD,0.0,0.0,222.03
114-7961835-5251557,2026-03-28,04:10:06,Shipped,FBA,Amazon.com,Two-Day,CUST-00361,MI,Detroit,78298,US,USD,0.0,0.0,51.35
114-8031853-1389098,2026-03-28,05:55:55,Shipped,FBA,Amazon.com,Two-Day,CUST-01166,IL,Springfield,71693,US,USD,0.0,0.0,107.91
114-1015341-2299316,2026-03-29,01:34:56,Shipped,FBA,Amazon.com,Two-Day,CUST-01271,VA,Richmond,43844,US,USD,0.0,0.0,43.13
114-3017338-3275650,2026-03-29,21:38:51,Shipped,FBA,Amazon.com,Two-Day,CUST-01372,OH,Toledo,17774,US,USD,0.0,0.0,80.0
114-5144296-2604667,2026-03-29,09:47:41,Shipped,FBA,Amazon.com,Standard,CUST-01700,ID,Riverside,27339,US,USD,0.0,0.0,309.91
114-5679678-7657118,2026-03-29,22:25:08,Shipped,FBA,Amazon.com,Two-Day,CUST-00560,WA,Seattle,78454,US,USD,0.0,0.0,101.35
114-6238913-5654943,2026-03-29,04:58:04,Shipped,FBA,Amazon.com,Two-Day,CUST-01674,CO,Riverside,33737,US,USD,0.0,0.0,14.63
114-1919585-3211701,2026-03-30,21:20:50,Shipped,FBA,Amazon.com,Two-Day,CUST-00050,CA,Sacramento,72957,US,USD,0.0,0.0,109.5
114-3660245-5284463,2026-03-30,02:34:14,Shipped,FBM,Amazon.com,Expedited,CUST-01551,FL,Orlando,71500,US,USD,6.55,0.0,55.8
114-4528753-7178499,2026-03-30,15:17:23,Shipped,FBM,Amazon.com,Standard,CUST-01116,WI,Riverside,41013,US,USD,4.3,0.0,121.13
114-5140826-6430275,2026-03-30,21:06:38,Shipped,FBM,Amazon.com,Expedited,CUST-00421,TX,El Paso,47132,US,USD,6.47,0.0,120.71
114-7450389-1800191,2026-03-30,02:59:08,Shipped,FBM,Amazon.com,Standard,CUST-00788,NY,Albany,49522,US,USD,7.72,0.0,238.58
114-7775604-9900275,2026-03-30,00:38:42,Shipped,FBA,Amazon.com,Two-Day,CUST-00028,SD,Georgetown,17328,US,USD,0.0,0.0,31.54
114-9061958-7529675,2026-03-30,15:28:35,Shipped,FBA,Amazon.com,Expedited,CUST-00010,UT,Riverside,41034,US,USD,0.0,0.0,159.09
114-3774944-5449614,2026-03-31,21:22:24,Shipped,FBM,Amazon.com,Standard,CUST-01485,MO,Georgetown,61666,US,USD,7.49,0.0,21.11
114-4692546-4847632,2026-03-31,00:55:48,Shipped,FBA,Amazon.com,Standard,CUST-01419,WA,Seattle,82150,US,USD,0.0,0.0,39.53
114-7339201-5338420,2026-03-31,04:32:21,Shipped,FBA,Amazon.com,Standard,CUST-00537,CO,Riverside,69589,US,USD,0.0,0.0,79.06
114-8757507-7049142,2026-03-31,04:11:39,Shipped,FBA,Amazon.com,Expedited,CUST-01250,CA,San Jose,65584,US,USD,0.0,0.0,25.59
114-9427442-1996373,2026-03-31,08:07:40,Shipped,FBA,Amazon.com,Two-Day,CUST-01369,NY,Albany,52688,US,USD,0.0,0.0,25.68
114-5786008-7660559,2026-04-01,23:54:03,Shipped,FBA,Amazon.com,Two-Day,CUST-00648,GA,Augusta,76194,US,USD,0.0,0.0,38.43
114-6173282-8495677,2026-04-01,20:08:05,Canceled,FBA,Amazon.com,Standard,CUST-01282,NE,Riverside,67219,US,USD,0.0,0.0,80.42
114-1781600-4983170,2026-04-02,11:55:38,Shipped,FBA,Amazon.com,Standard,CUST-00017,NY,New York,11567,US,USD,0.0,0.0,82.4
114-3751906-7685243,2026-04-02,17:53:16,Shipped,FBA,Amazon.com,Two-Day,CUST-00314,MI,Ann Arbor,24141,US,USD,0.0,0.0,13.62
114-4130445-7765901,2026-04-02,15:24:19,Shipped,FBM,Amazon.com,Expedited,CUST-01189,NM,Springfield,47728,US,USD,5.47,0.0,108.17
114-2541415-4350278,2026-04-03,10:10:51,Shipped,FBA,Amazon.com,Expedited,CUST-00997,MA,Boston,29727,US,USD,0.0,0.0,40.21
114-3197654-2849638,2026-04-03,11:31:46,Shipped,FBA,Amazon.com,Standard,CUST-00010,UT,Riverside,41034,US,USD,0.0,0.0,195.27
114-6087212-1558164,2026-04-03,00:03:00,Shipped,FBA,Amazon.com,Standard,CUST-00914,DE,Springfield,99517,US,USD,0.0,0.0,418.23
114-8055583-9721525,2026-04-03,10:12:51,Shipped,FBA,Amazon.com,Standard,CUST-00643,TX,Houston,16608,US,USD,0.0,1.44,136.75
114-9124419-2427340,2026-04-03,00:48:56,Shipped,FBA,Amazon.com,Standard,CUST-01417,ID,Centerville,96933,US,USD,0.0,0.0,144.08
114-1772068-1482101,2026-04-04,07:44:44,Shipped,FBM,Amazon.com,Scheduled,CUST-00041,FL,Tampa,68540,US,USD,6.27,0.0,27.93
114-5674026-9615904,2026-04-04,11:02:25,Shipped,FBA,Amazon.com,Two-Day,CUST-00733,PA,Philadelphia,13890,US,USD,0.0,3.3,282.76
114-5969012-3945607,2026-04-04,21:17:38,Shipped,FBM,Amazon.com,Standard,CUST-01650,NY,Syracuse,64166,US,USD,6.69,0.0,111.23
114-8165549-6485389,2026-04-04,22:15:50,Shipped,FBA,Amazon.com,Two-Day,CUST-01163,WY,Springfield,88719,US,USD,0.0,0.0,14.63
114-1096042-6803924,2026-04-05,22:12:47,Unshipped,FBA,Amazon.com,Two-Day,CUST-00619,VA,Virginia Beach,77294,US,USD,0.0,0.0,27.71
114-3646551-1638201,2026-04-05,20:23:43,Shipped,FBA,Amazon.com,Standard,CUST-00416,OH,Cincinnati,68827,US,USD,0.0,0.0,141.73
114-5654386-6792038,2026-04-05,14:48:46,Shipped,FBA,Amazon.com,Two-Day,CUST-00816,OR,Centerville,50383,US,USD,0.0,0.0,76.62
114-5755437-5686347,2026-04-05,12:17:10,Shipped,FBA,Amazon.com,Standard,CUST-01519,OH,Cleveland,79459,US,USD,0.0,0.0,155.87
114-6305569-5565449,2026-04-05,14:49:46,Shipped,FBM,Amazon.com,Expedited,CUST-01084,TX,Austin,15367,US,USD,7.57,0.0,71.38
114-6919532-3119429,2026-04-05,15:37:21,Canceled,FBA,Amazon.com,Standard,CUST-00348,CA,San Jose,90096,US,USD,0.0,0.0,89.73
114-3504388-1731253,2026-04-06,03:23:21,Shipped,FBA,Amazon.com,Two-Day,CUST-01367,NC,Charlotte,63580,US,USD,0.0,0.0,51.35
114-4186968-3868702,2026-04-06,23:44:50,Shipped,FBM,Amazon.com,Standard,CUST-01677,AZ,Mesa,66335,US,USD,7.97,0.0,50.31
114-5363341-6440546,2026-04-06,23:30:34,Shipped,FBA,Amazon.com,Expedited,CUST-01712,AZ,Mesa,53444,US,USD,0.0,0.0,75.67
114-7936983-3280105,2026-04-06,19:31:52,Shipped,FBA,Amazon.com,Expedited,CUST-01644,IL,Peoria,25216,US,USD,0.0,0.0,103.75
114-8211972-7788118,2026-04-06,09:29:16,Shipped,FBM,Amazon.com,Expedited,CUST-00930,PA,Pittsburgh,46659,US,USD,6.92,2.2,110.42
114-8729987-6695606,2026-04-06,03:22:09,Shipped,FBA,Amazon.com,Two-Day,CUST-01004,MI,Lansing,60012,US,USD,0.0,0.0,55.67
114-9895876-6779479,2026-04-06,03:27:53,Shipped,FBA,Amazon.com,Two-Day,CUST-01708,OK,Centerville,42046,US,USD,0.0,0.0,27.71
114-2035429-5409940,2026-04-07,04:27:56,Shipped,FBA,Amazon.com,Two-Day,CUST-01299,MI,Ann Arbor,65797,US,USD,0.0,0.0,23.08
114-3985479-5450972,2026-04-07,03:27:29,Shipped,FBA,Amazon.com,Two-Day,CUST-00383,VA,Norfolk,82895,US,USD,0.0,0.78,56.3
114-4252186-5848213,2026-04-07,10:16:08,Unshipped,FBA,Amazon.com,Standard,CUST-01772,OH,Cleveland,31957,US,USD,0.0,3.29,103.59
114-7181186-8923957,2026-04-07,22:07:38,Shipped,FBA,Amazon.com,Expedited,CUST-00325,PA,Pittsburgh,34632,US,USD,0.0,0.0,164.4
114-4664996-6513606,2026-04-08,22:15:36,Shipped,FBA,Amazon.com,Two-Day,CUST-00199,WI,Centerville,78425,US,USD,0.0,0.0,107.91
114-6630539-3463038,2026-04-08,02:01:09,Shipped,FBM,Amazon.com,Expedited,CUST-01259,PA,Philadelphia,97096,US,USD,4.36,4.27,157.35
114-8162529-8079136,2026-04-08,14:13:59,Shipped,FBA,Amazon.com,Two-Day,CUST-00980,MI,Ann Arbor,85564,US,USD,0.0,3.1,163.61
114-8649557-1479843,2026-04-08,11:56:53,Shipped,FBM,Amazon.com,Standard,CUST-01326,FL,Miami,88819,US,USD,4.85,0.0,114.35
114-8735896-5362692,2026-04-08,20:27:49,Shipped,FBA,Amazon.com,Standard,CUST-01654,FL,Fort Lauderdale,19295,US,USD,0.0,0.0,106.07
114-8965597-4972428,2026-04-08,05:06:11,Shipped,FBA,Amazon.com,Standard,CUST-01556,NE,Springfield,18076,US,USD,0.0,2.05,64.16
114-1408647-8848188,2026-04-09,18:53:39,Shipped,FBA,Amazon.com,Two-Day,CUST-00754,WY,Riverside,72185,US,USD,0.0,0.0,51.35
114-3032688-4689936,2026-04-09,08:00:51,Shipped,FBA,Amazon.com,Two-Day,CUST-00328,CO,Centerville,72108,US,USD,0.0,1.21,18.26
114-3293594-5019776,2026-04-09,08:41:34,Unshipped,FBA,Amazon.com,Standard,CUST-01796,NY,New York,99662,US,USD,0.0,0.0,59.54
114-4705608-6587167,2026-04-09,03:18:17,Shipped,FBA,Amazon.com,Two-Day,CUST-01524,FL,Fort Lauderdale,30428,US,USD,0.0,0.0,231.3
114-4821230-6888868,2026-04-09,09:34:23,Shipped,FBM,Amazon.com,Standard,CUST-01436,IA,Springfield,93631,US,USD,4.51,0.0,27.32
114-6124193-1038026,2026-04-09,01:28:49,Shipped,FBA,Amazon.com,Standard,CUST-00547,CA,Fresno,86541,US,USD,0.0,0.0,143.28
114-2042146-3347831,2026-04-10,06:06:50,Canceled,FBM,Amazon.com,Scheduled,CUST-00421,TX,El Paso,47132,US,USD,6.12,0.0,113.3
114-3374718-3942835,2026-04-10,19:17:08,Shipped,FBA,Amazon.com,Two-Day,CUST-00763,CA,Fresno,78733,US,USD,0.0,0.0,13.44
114-4319766-5280659,2026-04-10,05:05:21,Shipped,FBA,Amazon.com,Two-Day,CUST-01452,AZ,Tucson,22237,US,USD,0.0,0.0,40.86
114-4492297-1350135,2026-04-10,20:50:16,Pending,FBA,Amazon.com,Standard,CUST-00258,MO,Springfield,33908,US,USD,0.0,0.0,19.86
114-4938022-2431391,2026-04-10,13:13:25,Shipped,FBA,Amazon.com,Two-Day,CUST-01767,OK,Fairview,25917,US,USD,0.0,0.0,253.87
114-1111203-7170509,2026-04-11,14:10:30,Shipped,FBA,Amazon.com,Two-Day,CUST-01250,CA,San Jose,65584,US,USD,0.0,0.0,165.48
114-1221337-2070518,2026-04-11,04:11:10,Shipped,FBA,Amazon.com,Two-Day,CUST-01065,NY,Syracuse,44888,US,USD,0.0,12.53,95.38
114-1275418-6481677,2026-04-11,08:14:53,Shipped,FBA,Amazon.com,Two-Day,CUST-00855,MO,Centerville,42112,US,USD,0.0,0.0,52.95
114-2959175-1438857,2026-04-11,14:30:30,Shipped,FBA,Amazon.com,Standard,CUST-00483,MD,Springfield,48209,US,USD,0.0,2.75,74.6
114-3026924-2591971,2026-04-11,06:45:10,Shipped,FBA,Amazon.com,Standard,CUST-01060,TX,Austin,34514,US,USD,0.0,0.66,170.93
114-5362570-3647493,2026-04-11,09:01:43,Pending,FBA,Amazon.com,Two-Day,CUST-00247,NM,Georgetown,20911,US,USD,0.0,0.0,109.02
114-6382489-1187469,2026-04-11,22:28:47,Shipped,FBM,Amazon.com,Standard,CUST-00571,TX,Dallas,87264,US,USD,6.26,0.0,44.98
114-9616768-7733365,2026-04-11,17:24:27,Shipped,FBA,Amazon.com,Two-Day,CUST-00925,NM,Georgetown,43925,US,USD,0.0,0.0,490.49
114-9719325-7651381,2026-04-11,18:38:25,Shipped,FBM,Amazon.com,Expedited,CUST-01402,TX,Austin,91960,US,USD,7.68,0.0,115.59
114-1318851-1206624,2026-04-12,21:34:10,Shipped,FBA,Amazon.com,Two-Day,CUST-00074,IL,Chicago,47364,US,USD,0.0,0.0,127.15
114-2983992-7042039,2026-04-12,10:29:52,Shipped,FBA,Amazon.com,Two-Day,CUST-00406,WV,Fairview,47907,US,USD,0.0,0.0,157.7
114-4532603-8921810,2026-04-12,09:17:33,Shipped,FBA,Amazon.com,Two-Day,CUST-00372,CA,San Diego,35237,US,USD,0.0,0.0,57.58
114-4836787-5042931,2026-04-12,12:07:31,Shipped,FBM,Amazon.com,Standard,CUST-01028,TX,Dallas,28161,US,USD,4.44,21.06,140.19
114-5522703-4108792,2026-04-12,16:39:32,Shipped,FBM,Amazon.com,Standard,CUST-00921,DE,Riverside,47965,US,USD,4.94,0.0,29.03
114-5992185-7150091,2026-04-12,13:08:55,Shipped,FBM,Amazon.com,Standard,CUST-00469,KY,Fairview,48769,US,USD,5.09,0.0,59.25
114-6752251-4578179,2026-04-12,04:21:03,Shipped,FBA,Amazon.com,Two-Day,CUST-01442,MD,Springfield,55521,US,USD,0.0,0.0,17.84
114-8139845-4987189,2026-04-12,02:06:51,Canceled,FBA,Amazon.com,Two-Day,CUST-00038,MN,Georgetown,61327,US,USD,0.0,0.0,104.54
114-8139845-4987189,2026-04-12,02:06:51,Canceled,FBA,Amazon.com,Two-Day,CUST-00038,MN,Georgetown,61327,US,USD,0.0,0.0,104.54
114-9903570-5622924,2026-04-12,16:43:22,Shipped,FBA,Amazon.com,Two-Day,CUST-00608,NV,Georgetown,96246,US,USD,0.0,0.0,51.35
114-1650551-3450509,2026-04-13,18:33:36,Shipped,FBM,Amazon.com,Standard,CUST-00189,TX,El Paso,40191,US,USD,7.71,0.0,33.02
114-9452781-5894409,2026-04-13,13:53:49,Shipped,FBA,Amazon.com,Two-Day,CUST-00637,AL,Fairview,71908,US,USD,0.0,0.0,174.5
114-1085209-6742471,2026-04-14,04:38:38,Shipped,FBA,Amazon.com,Standard,CUST-00067,KS,Fairview,68079,US,USD,0.0,0.0,39.53
114-5409764-1661465,2026-04-14,04:01:51,Shipped,FBA,Amazon.com,Expedited,CUST-00154,NC,Charlotte,99463,US,USD,0.0,0.0,50.79
114-6550692-8936971,2026-04-14,03:36:01,Shipped,FBM,Amazon.com,Expedited,CUST-00578,CA,Fresno,64127,US,USD,6.32,0.0,111.53
114-3891095-6730538,2026-04-15,19:27:49,Pending,FBM,Amazon.com,Standard,CUST-00868,FL,Miami,34651,US,USD,7.96,0.0,48.5
114-4833902-7946251,2026-04-15,03:50:01,Shipped,FBA,Amazon.com,Two-Day,CUST-01148,OH,Toledo,74927,US,USD,0.0,0.0,81.06
114-8245765-4455694,2026-04-15,12:55:27,Shipped,FBA,Amazon.com,Two-Day,CUST-01717,OH,Cincinnati,28868,US,USD,0.0,0.0,40.54
114-8678830-6339855,2026-04-15,20:39:29,Canceled,FBA,Amazon.com,Two-Day,CUST-01270,NC,Raleigh,54850,US,USD,0.0,0.0,64.0
114-8945804-1538702,2026-04-15,09:24:00,Shipped,FBA,Amazon.com,Two-Day,CUST-00573,ND,Fairview,50392,US,USD,0.0,0.0,43.13
114-9766037-8232803,2026-04-15,16:43:49,Shipped,FBM,Amazon.com,Standard,CUST-01731,DC,Riverside,47547,US,USD,4.72,2.62,21.35
114-3145079-4299107,2026-04-16,11:20:46,Shipped,FBA,Amazon.com,Two-Day,CUST-01787,TX,Houston,72518,US,USD,0.0,0.0,94.11
114-6074207-2602426,2026-04-16,08:57:26,Pending,FBA,Amazon.com,Expedited,CUST-00648,GA,Augusta,76194,US,USD,0.0,0.0,21.66
114-7611043-1786330,2026-04-16,11:03:18,Shipped,FBA,Amazon.com,Two-Day,CUST-00132,NV,Georgetown,32760,US,USD,0.0,0.0,45.24
114-1770309-3322252,2026-04-17,22:58:17,Canceled,FBA,Amazon.com,Two-Day,CUST-00658,AL,Fairview,38014,US,USD,0.0,0.0,19.25
114-2633729-4995474,2026-04-17,11:11:29,Shipped,FBM,Amazon.com,Standard,CUST-00161,HI,Centerville,51471,US,USD,5.26,0.0,77.79
114-4115369-4032184,2026-04-17,14:30:41,Shipped,FBM,Amazon.com,Standard,CUST-00045,CT,Springfield,19725,US,USD,7.3,0.0,71.38
114-4607712-8513206,2026-04-17,13:32:31,Shipped,FBM,Amazon.com,Standard,CUST-01381,IN,Springfield,79699,US,USD,5.7,0.0,98.44
114-8911974-1090089,2026-04-17,16:36:33,Shipped,FBA,Amazon.com,Expedited,CUST-01383,NC,Greensboro,19571,US,USD,0.0,0.0,123.5
114-9609150-4911403,2026-04-17,01:26:30,Shipped,FBA,Amazon.com,Two-Day,CUST-00452,CA,Los Angeles,83100,US,USD,0.0,0.0,89.73
114-5523283-2673677,2026-04-19,20:45:50,Shipped,FBA,Amazon.com,Two-Day,CUST-00337,MA,Springfield,69098,US,USD,0.0,0.0,132.11
114-8863701-2721105,2026-04-19,05:36:46,Canceled,FBA,Amazon.com,Two-Day,CUST-01247,SC,Georgetown,20249,US,USD,0.0,0.0,25.43
114-1779426-3783406,2026-04-20,07:13:11,Shipped,FBA,Amazon.com,Two-Day,CUST-01722,MI,Ann Arbor,85634,US,USD,0.0,0.0,79.9
114-2298335-5323278,2026-04-20,13:49:55,Shipped,FBA,Amazon.com,Standard,CUST-00361,MI,Detroit,78298,US,USD,0.0,0.0,30.15
114-3232725-1403103,2026-04-20,06:23:03,Shipped,FBA,Amazon.com,Two-Day,CUST-01635,TN,Nashville,59803,US,USD,0.0,0.0,112.96
114-3923638-7025942,2026-04-20,00:25:36,Pending,FBA,Amazon.com,Standard,CUST-00017,NY,New York,11567,US,USD,0.0,2.57,129.54
114-6970859-4410904,2026-04-20,17:42:54,Shipped,FBA,Amazon.com,Expedited,CUST-00761,OH,Cincinnati,22221,US,USD,0.0,0.0,29.15
114-6987578-2612121,2026-04-20,15:14:27,Pending,FBA,Amazon.com,Standard,CUST-00942,CA,Sacramento,64432,US,USD,0.0,0.0,54.16
114-9414386-9630520,2026-04-20,04:12:40,Shipped,FBM,Amazon.com,Standard,CUST-01052,AR,Centerville,97586,US,USD,4.13,0.0,14.81
